# These isoelasticity lines were extracted from FEM simulations conducted
# by Lucas Wittwer and were added to dclab 0.46.0.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "3D",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "HE-3D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "publication": "https://arxiv.org/abs/2208.12552",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "3D FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
2.28728e+02	3.44759e-02	6.10000e-01
2.31120e+02	3.48298e-02	6.10000e-01
2.33809e+02	3.51837e-02	6.10000e-01
2.36620e+02	3.55376e-02	6.10000e-01
2.39430e+02	3.58915e-02	6.10000e-01
2.41696e+02	3.62454e-02	6.10000e-01
2.43608e+02	3.65994e-02	6.10000e-01
2.45520e+02	3.69533e-02	6.10000e-01
2.47598e+02	3.73072e-02	6.10000e-01
2.50021e+02	3.76611e-02	6.10000e-01
2.53020e+02	3.80150e-02	6.10000e-01
2.56052e+02	3.83689e-02	6.10000e-01
2.58916e+02	3.87229e-02	6.10000e-01
2.61739e+02	3.90768e-02	6.10000e-01
2.64562e+02	3.94307e-02	6.10000e-01
2.66879e+02	3.97846e-02	6.10000e-01
2.67715e+02	4.01385e-02	6.10000e-01
2.69099e+02	4.04924e-02	6.10000e-01
2.71420e+02	4.08463e-02	6.10000e-01
2.73838e+02	4.12003e-02	6.10000e-01
2.76605e+02	4.15542e-02	6.10000e-01
2.79371e+02	4.19081e-02	6.10000e-01
2.82248e+02	4.22620e-02	6.10000e-01
2.85202e+02	4.26159e-02	6.10000e-01
2.88222e+02	4.29698e-02	6.10000e-01
2.91244e+02	4.33238e-02	6.10000e-01
2.94266e+02	4.36777e-02	6.10000e-01
2.97288e+02	4.40316e-02	6.10000e-01
3.00310e+02	4.43855e-02	6.10000e-01
3.03332e+02	4.47394e-02	6.10000e-01
3.06354e+02	4.50933e-02	6.10000e-01
3.07679e+02	4.54472e-02	6.10000e-01
3.08259e+02	4.58012e-02	6.10000e-01
3.09043e+02	4.61551e-02	6.10000e-01
3.09938e+02	4.65090e-02	6.10000e-01
3.11170e+02	4.68629e-02	6.10000e-01
3.13633e+02	4.72168e-02	6.10000e-01
3.16310e+02	4.75707e-02	6.10000e-01
3.19130e+02	4.79247e-02	6.10000e-01
3.21950e+02	4.82786e-02	6.10000e-01
3.24770e+02	4.86325e-02	6.10000e-01
3.27590e+02	4.89864e-02	6.10000e-01
3.30410e+02	4.93403e-02	6.10000e-01
3.33230e+02	4.96942e-02	6.10000e-01
3.36050e+02	5.00481e-02	6.10000e-01
3.38871e+02	5.04021e-02	6.10000e-01
3.41691e+02	5.07560e-02	6.10000e-01
3.44511e+02	5.11099e-02	6.10000e-01
3.47331e+02	5.14638e-02	6.10000e-01
3.50151e+02	5.18177e-02	6.10000e-01
3.50954e+02	5.21716e-02	6.10000e-01
3.51569e+02	5.25256e-02	6.10000e-01
3.52184e+02	5.28795e-02	6.10000e-01
3.52599e+02	5.32334e-02	6.10000e-01
3.52760e+02	5.35873e-02	6.10000e-01
3.53155e+02	5.39412e-02	6.10000e-01
3.53880e+02	5.42951e-02	6.10000e-01
3.54425e+02	5.46490e-02	6.10000e-01
3.55176e+02	5.50030e-02	6.10000e-01
3.58217e+02	5.53569e-02	6.10000e-01
3.61430e+02	5.57108e-02	6.10000e-01
3.64783e+02	5.60647e-02	6.10000e-01
3.68290e+02	5.64186e-02	6.10000e-01
3.71861e+02	5.67725e-02	6.10000e-01
3.75431e+02	5.71265e-02	6.10000e-01
3.79001e+02	5.74804e-02	6.10000e-01
3.82571e+02	5.78343e-02	6.10000e-01
3.83895e+02	5.81882e-02	6.10000e-01
3.84979e+02	5.85421e-02	6.10000e-01
3.86064e+02	5.88960e-02	6.10000e-01
3.87149e+02	5.92499e-02	6.10000e-01
3.88549e+02	5.96039e-02	6.10000e-01
3.90221e+02	5.99578e-02	6.10000e-01
3.92075e+02	6.03117e-02	6.10000e-01
3.93919e+02	6.06656e-02	6.10000e-01
3.95755e+02	6.10195e-02	6.10000e-01
3.97583e+02	6.13734e-02	6.10000e-01
3.99402e+02	6.17274e-02	6.10000e-01
4.01212e+02	6.20813e-02	6.10000e-01
4.03014e+02	6.24352e-02	6.10000e-01
4.05541e+02	6.27891e-02	6.10000e-01
4.09107e+02	6.31430e-02	6.10000e-01
1.37148e+02	1.32130e-02	7.70000e-01
1.43096e+02	1.35949e-02	7.70000e-01
1.48702e+02	1.39488e-02	7.70000e-01
1.53606e+02	1.43027e-02	7.70000e-01
1.58624e+02	1.46566e-02	7.70000e-01
1.63641e+02	1.50105e-02	7.70000e-01
1.69098e+02	1.53644e-02	7.70000e-01
1.74536e+02	1.57184e-02	7.70000e-01
1.79453e+02	1.60723e-02	7.70000e-01
1.84267e+02	1.64262e-02	7.70000e-01
1.89121e+02	1.67801e-02	7.70000e-01
1.94139e+02	1.71340e-02	7.70000e-01
1.99334e+02	1.74879e-02	7.70000e-01
2.04624e+02	1.78419e-02	7.70000e-01
2.10046e+02	1.81958e-02	7.70000e-01
2.15198e+02	1.85497e-02	7.70000e-01
2.19753e+02	1.89036e-02	7.70000e-01
2.24163e+02	1.92575e-02	7.70000e-01
2.28903e+02	1.96114e-02	7.70000e-01
2.33729e+02	1.99653e-02	7.70000e-01
2.38911e+02	2.03193e-02	7.70000e-01
2.44279e+02	2.06732e-02	7.70000e-01
2.49813e+02	2.10271e-02	7.70000e-01
2.55014e+02	2.13810e-02	7.70000e-01
2.59453e+02	2.17349e-02	7.70000e-01
2.63766e+02	2.20888e-02	7.70000e-01
2.68634e+02	2.24427e-02	7.70000e-01
2.73503e+02	2.27967e-02	7.70000e-01
2.79186e+02	2.31506e-02	7.70000e-01
2.84880e+02	2.35045e-02	7.70000e-01
2.90575e+02	2.38584e-02	7.70000e-01
2.95850e+02	2.42123e-02	7.70000e-01
3.00759e+02	2.45662e-02	7.70000e-01
3.05667e+02	2.49202e-02	7.70000e-01
3.10576e+02	2.52741e-02	7.70000e-01
3.15538e+02	2.56280e-02	7.70000e-01
3.20718e+02	2.59819e-02	7.70000e-01
3.25897e+02	2.63358e-02	7.70000e-01
3.31086e+02	2.66897e-02	7.70000e-01
3.36281e+02	2.70436e-02	7.70000e-01
3.40831e+02	2.73976e-02	7.70000e-01
3.45264e+02	2.77515e-02	7.70000e-01
3.49697e+02	2.81054e-02	7.70000e-01
3.54131e+02	2.84593e-02	7.70000e-01
3.58958e+02	2.88132e-02	7.70000e-01
3.63947e+02	2.91671e-02	7.70000e-01
3.68938e+02	2.95211e-02	7.70000e-01
3.74255e+02	2.98750e-02	7.70000e-01
3.79581e+02	3.02289e-02	7.70000e-01
3.84858e+02	3.05828e-02	7.70000e-01
3.90050e+02	3.09367e-02	7.70000e-01
3.95242e+02	3.12906e-02	7.70000e-01
4.00434e+02	3.16445e-02	7.70000e-01
4.05412e+02	3.19985e-02	7.70000e-01
4.09996e+02	3.23325e-02	7.70000e-01
4.14806e+02	3.27063e-02	7.70000e-01
4.19334e+02	3.30602e-02	7.70000e-01
4.23638e+02	3.33967e-02	7.70000e-01
4.28389e+02	3.37680e-02	7.70000e-01
4.33283e+02	3.41220e-02	7.70000e-01
4.38547e+02	3.44759e-02	7.70000e-01
4.43810e+02	3.48298e-02	7.70000e-01
4.49066e+02	3.51837e-02	7.70000e-01
4.54223e+02	3.55376e-02	7.70000e-01
4.58866e+02	3.58915e-02	7.70000e-01
4.63239e+02	3.62454e-02	7.70000e-01
4.67612e+02	3.65994e-02	7.70000e-01
4.71985e+02	3.69533e-02	7.70000e-01
4.76357e+02	3.73072e-02	7.70000e-01
4.80826e+02	3.76611e-02	7.70000e-01
4.85807e+02	3.80150e-02	7.70000e-01
4.90796e+02	3.83689e-02	7.70000e-01
4.95786e+02	3.87229e-02	7.70000e-01
5.00776e+02	3.90768e-02	7.70000e-01
5.05493e+02	3.94102e-02	7.70000e-01
5.10986e+02	3.97846e-02	7.70000e-01
5.16194e+02	4.01385e-02	7.70000e-01
5.20453e+02	4.04924e-02	7.70000e-01
5.24272e+02	4.08463e-02	7.70000e-01
5.28092e+02	4.12003e-02	7.70000e-01
5.32170e+02	4.15542e-02	7.70000e-01
5.37258e+02	4.19081e-02	7.70000e-01
5.42393e+02	4.22620e-02	7.70000e-01
5.46763e+02	4.26159e-02	7.70000e-01
5.50850e+02	4.29698e-02	7.70000e-01
5.54944e+02	4.33238e-02	7.70000e-01
5.59104e+02	4.36777e-02	7.70000e-01
5.63383e+02	4.40316e-02	7.70000e-01
5.67663e+02	4.43855e-02	7.70000e-01
5.71768e+02	4.47394e-02	7.70000e-01
5.75677e+02	4.50933e-02	7.70000e-01
5.79586e+02	4.54472e-02	7.70000e-01
5.83604e+02	4.58012e-02	7.70000e-01
5.88118e+02	4.61551e-02	7.70000e-01
5.92834e+02	4.65090e-02	7.70000e-01
5.97551e+02	4.68629e-02	7.70000e-01
6.02268e+02	4.72168e-02	7.70000e-01
6.06985e+02	4.75707e-02	7.70000e-01
6.11607e+02	4.79247e-02	7.70000e-01
6.15804e+02	4.82786e-02	7.70000e-01
6.19993e+02	4.86325e-02	7.70000e-01
6.24111e+02	4.89864e-02	7.70000e-01
6.27339e+02	4.93403e-02	7.70000e-01
6.30563e+02	4.96942e-02	7.70000e-01
6.33787e+02	5.00481e-02	7.70000e-01
6.37102e+02	5.04021e-02	7.70000e-01
6.40874e+02	5.07560e-02	7.70000e-01
6.44989e+02	5.11099e-02	7.70000e-01
6.49153e+02	5.14638e-02	7.70000e-01
6.53253e+02	5.18177e-02	7.70000e-01
6.57283e+02	5.21716e-02	7.70000e-01
6.61314e+02	5.25256e-02	7.70000e-01
6.65346e+02	5.28795e-02	7.70000e-01
6.69394e+02	5.32334e-02	7.70000e-01
6.73446e+02	5.35873e-02	7.70000e-01
6.77499e+02	5.39412e-02	7.70000e-01
6.81225e+02	5.42951e-02	7.70000e-01
6.84716e+02	5.46490e-02	7.70000e-01
6.88207e+02	5.50030e-02	7.70000e-01
6.91699e+02	5.53569e-02	7.70000e-01
6.95455e+02	5.57108e-02	7.70000e-01
6.99552e+02	5.60647e-02	7.70000e-01
7.03701e+02	5.64186e-02	7.70000e-01
7.07850e+02	5.67725e-02	7.70000e-01
7.11999e+02	5.71265e-02	7.70000e-01
7.16148e+02	5.74804e-02	7.70000e-01
7.20297e+02	5.78343e-02	7.70000e-01
7.23771e+02	5.81776e-02	7.70000e-01
7.26893e+02	5.85421e-02	7.70000e-01
7.29903e+02	5.88960e-02	7.70000e-01
7.32913e+02	5.92499e-02	7.70000e-01
7.35913e+02	5.96039e-02	7.70000e-01
7.38775e+02	5.99578e-02	7.70000e-01
7.41627e+02	6.03117e-02	7.70000e-01
7.44478e+02	6.06656e-02	7.70000e-01
7.47330e+02	6.10195e-02	7.70000e-01
7.50182e+02	6.13734e-02	7.70000e-01
7.53820e+02	6.17274e-02	7.70000e-01
7.57867e+02	6.20813e-02	7.70000e-01
7.61914e+02	6.24352e-02	7.70000e-01
7.65961e+02	6.27891e-02	7.70000e-01
7.70008e+02	6.31430e-02	7.70000e-01
7.74055e+02	6.34969e-02	7.70000e-01
7.78102e+02	6.38508e-02	7.70000e-01
7.81608e+02	6.42048e-02	7.70000e-01
7.84707e+02	6.45587e-02	7.70000e-01
7.87806e+02	6.49126e-02	7.70000e-01
7.90905e+02	6.52665e-02	7.70000e-01
7.94004e+02	6.56204e-02	7.70000e-01
7.97103e+02	6.59743e-02	7.70000e-01
8.00201e+02	6.63282e-02	7.70000e-01
8.03300e+02	6.66822e-02	7.70000e-01
8.06399e+02	6.70361e-02	7.70000e-01
8.09498e+02	6.73900e-02	7.70000e-01
8.12597e+02	6.77439e-02	7.70000e-01
8.15696e+02	6.80978e-02	7.70000e-01
8.18795e+02	6.84517e-02	7.70000e-01
8.21894e+02	6.88057e-02	7.70000e-01
8.24993e+02	6.91596e-02	7.70000e-01
8.28092e+02	6.95135e-02	7.70000e-01
8.31220e+02	6.98674e-02	7.70000e-01
8.34395e+02	7.02213e-02	7.70000e-01
8.37580e+02	7.05752e-02	7.70000e-01
8.40640e+02	7.09291e-02	7.70000e-01
8.43611e+02	7.12831e-02	7.70000e-01
8.46485e+02	7.16370e-02	7.70000e-01
8.49630e+02	7.19909e-02	7.70000e-01
8.52702e+02	7.23448e-02	7.70000e-01
8.55721e+02	7.26987e-02	7.70000e-01
8.58555e+02	7.30526e-02	7.70000e-01
8.61488e+02	7.34066e-02	7.70000e-01
8.64585e+02	7.37605e-02	7.70000e-01
8.67549e+02	7.41144e-02	7.70000e-01
8.70410e+02	7.44683e-02	7.70000e-01
8.73168e+02	7.48222e-02	7.70000e-01
1.37148e+02	9.16001e-03	9.10000e-01
1.48907e+02	9.70180e-03	9.10000e-01
1.55748e+02	1.00557e-02	9.10000e-01
1.62590e+02	1.04096e-02	9.10000e-01
1.70191e+02	1.07635e-02	9.10000e-01
1.78075e+02	1.11164e-02	9.10000e-01
1.85180e+02	1.14714e-02	9.10000e-01
1.91718e+02	1.17901e-02	9.10000e-01
2.00180e+02	1.21792e-02	9.10000e-01
2.08280e+02	1.25331e-02	9.10000e-01
2.15954e+02	1.28870e-02	9.10000e-01
2.22857e+02	1.32410e-02	9.10000e-01
2.30071e+02	1.35949e-02	9.10000e-01
2.37607e+02	1.39488e-02	9.10000e-01
2.45734e+02	1.43027e-02	9.10000e-01
2.53974e+02	1.46566e-02	9.10000e-01
2.60752e+02	1.50105e-02	9.10000e-01
2.68112e+02	1.53644e-02	9.10000e-01
2.75968e+02	1.57184e-02	9.10000e-01
2.84673e+02	1.60723e-02	9.10000e-01
2.93379e+02	1.64262e-02	9.10000e-01
3.00857e+02	1.67683e-02	9.10000e-01
3.08681e+02	1.71340e-02	9.10000e-01
3.16369e+02	1.74879e-02	9.10000e-01
3.24445e+02	1.78419e-02	9.10000e-01
3.32540e+02	1.81958e-02	9.10000e-01
3.40366e+02	1.85497e-02	9.10000e-01
3.47380e+02	1.89036e-02	9.10000e-01
3.54394e+02	1.92575e-02	9.10000e-01
3.62098e+02	1.96114e-02	9.10000e-01
3.69069e+02	1.99267e-02	9.10000e-01
3.78297e+02	2.03193e-02	9.10000e-01
3.86330e+02	2.06732e-02	9.10000e-01
3.93525e+02	2.10271e-02	9.10000e-01
4.00840e+02	2.13810e-02	9.10000e-01
4.08236e+02	2.17349e-02	9.10000e-01
4.16281e+02	2.20888e-02	9.10000e-01
4.23638e+02	2.24046e-02	9.10000e-01
4.32807e+02	2.27967e-02	9.10000e-01
4.41269e+02	2.31506e-02	9.10000e-01
4.49749e+02	2.35045e-02	9.10000e-01
4.57998e+02	2.38584e-02	9.10000e-01
4.64565e+02	2.41742e-02	9.10000e-01
4.72496e+02	2.45662e-02	9.10000e-01
4.79621e+02	2.49202e-02	9.10000e-01
4.87429e+02	2.52741e-02	9.10000e-01
4.95614e+02	2.56280e-02	9.10000e-01
5.03798e+02	2.59819e-02	9.10000e-01
5.11657e+02	2.63358e-02	9.10000e-01
5.18939e+02	2.66897e-02	9.10000e-01
5.26221e+02	2.70436e-02	9.10000e-01
5.32777e+02	2.73623e-02	9.10000e-01
5.41195e+02	2.77515e-02	9.10000e-01
5.48874e+02	2.81054e-02	9.10000e-01
5.56554e+02	2.84593e-02	9.10000e-01
5.63963e+02	2.88132e-02	9.10000e-01
5.70972e+02	2.91671e-02	9.10000e-01
5.77982e+02	2.95211e-02	9.10000e-01
5.84991e+02	2.98750e-02	9.10000e-01
5.92822e+02	3.02289e-02	9.10000e-01
6.00824e+02	3.05828e-02	9.10000e-01
6.08826e+02	3.09367e-02	9.10000e-01
6.16461e+02	3.12906e-02	9.10000e-01
6.23021e+02	3.16445e-02	9.10000e-01
6.29550e+02	3.19985e-02	9.10000e-01
6.36079e+02	3.23524e-02	9.10000e-01
6.42851e+02	3.27063e-02	9.10000e-01
6.50238e+02	3.30602e-02	9.10000e-01
6.57624e+02	3.34141e-02	9.10000e-01
6.65011e+02	3.37680e-02	9.10000e-01
6.72230e+02	3.41220e-02	9.10000e-01
6.79026e+02	3.44759e-02	9.10000e-01
6.85823e+02	3.48298e-02	9.10000e-01
6.92619e+02	3.51837e-02	9.10000e-01
6.99623e+02	3.55376e-02	9.10000e-01
7.06993e+02	3.58915e-02	9.10000e-01
7.14362e+02	3.62454e-02	9.10000e-01
7.21732e+02	3.65994e-02	9.10000e-01
7.28832e+02	3.69533e-02	9.10000e-01
7.35066e+02	3.73072e-02	9.10000e-01
7.41301e+02	3.76611e-02	9.10000e-01
7.47535e+02	3.80150e-02	9.10000e-01
7.53896e+02	3.83689e-02	9.10000e-01
7.60935e+02	3.87229e-02	9.10000e-01
7.68256e+02	3.90768e-02	9.10000e-01
7.75577e+02	3.94307e-02	9.10000e-01
7.82898e+02	3.97846e-02	9.10000e-01
7.89514e+02	4.01385e-02	9.10000e-01
7.95733e+02	4.04924e-02	9.10000e-01
8.01951e+02	4.08463e-02	9.10000e-01
8.08170e+02	4.12003e-02	9.10000e-01
8.14637e+02	4.15542e-02	9.10000e-01
8.21535e+02	4.19081e-02	9.10000e-01
8.28580e+02	4.22620e-02	9.10000e-01
8.35625e+02	4.26159e-02	9.10000e-01
8.42670e+02	4.29698e-02	9.10000e-01
8.49168e+02	4.33238e-02	9.10000e-01
8.55354e+02	4.36777e-02	9.10000e-01
8.61540e+02	4.40316e-02	9.10000e-01
8.67726e+02	4.43855e-02	9.10000e-01
8.73837e+02	4.47344e-02	9.10000e-01
8.80749e+02	4.50933e-02	9.10000e-01
8.87480e+02	4.54426e-02	9.10000e-01
8.94390e+02	4.58012e-02	9.10000e-01
9.01122e+02	4.61505e-02	9.10000e-01
9.07786e+02	4.65090e-02	9.10000e-01
9.13640e+02	4.68629e-02	9.10000e-01
9.19493e+02	4.72168e-02	9.10000e-01
9.25347e+02	4.75707e-02	9.10000e-01
9.31232e+02	4.79247e-02	9.10000e-01
9.37460e+02	4.82786e-02	9.10000e-01
9.44132e+02	4.86325e-02	9.10000e-01
9.50950e+02	4.89864e-02	9.10000e-01
9.57769e+02	4.93403e-02	9.10000e-01
9.64587e+02	4.96942e-02	9.10000e-01
9.70832e+02	5.00481e-02	9.10000e-01
9.76449e+02	5.04021e-02	9.10000e-01
9.82067e+02	5.07560e-02	9.10000e-01
9.87684e+02	5.11099e-02	9.10000e-01
9.93301e+02	5.14638e-02	9.10000e-01
9.99024e+02	5.18177e-02	9.10000e-01
1.00514e+03	5.21716e-02	9.10000e-01
1.01129e+03	5.25256e-02	9.10000e-01
1.01744e+03	5.28795e-02	9.10000e-01
1.02360e+03	5.32334e-02	9.10000e-01
1.02975e+03	5.35873e-02	9.10000e-01
1.03556e+03	5.39412e-02	9.10000e-01
1.04123e+03	5.42951e-02	9.10000e-01
1.04690e+03	5.46490e-02	9.10000e-01
1.05256e+03	5.50030e-02	9.10000e-01
1.05823e+03	5.53569e-02	9.10000e-01
1.06419e+03	5.57108e-02	9.10000e-01
1.07057e+03	5.60647e-02	9.10000e-01
1.07698e+03	5.64186e-02	9.10000e-01
1.08338e+03	5.67725e-02	9.10000e-01
1.08978e+03	5.71265e-02	9.10000e-01
1.09609e+03	5.74804e-02	9.10000e-01
1.10099e+03	5.78343e-02	9.10000e-01
1.10576e+03	5.81791e-02	9.10000e-01
1.11078e+03	5.85421e-02	9.10000e-01
1.11567e+03	5.88960e-02	9.10000e-01
1.12058e+03	5.92499e-02	9.10000e-01
1.12583e+03	5.96039e-02	9.10000e-01
1.13161e+03	5.99578e-02	9.10000e-01
1.13799e+03	6.03117e-02	9.10000e-01
1.14444e+03	6.06656e-02	9.10000e-01
1.15090e+03	6.10195e-02	9.10000e-01
1.15735e+03	6.13734e-02	9.10000e-01
1.16344e+03	6.17274e-02	9.10000e-01
1.16898e+03	6.20813e-02	9.10000e-01
1.17453e+03	6.24352e-02	9.10000e-01
1.18007e+03	6.27891e-02	9.10000e-01
1.18562e+03	6.31430e-02	9.10000e-01
1.19116e+03	6.34969e-02	9.10000e-01
1.19663e+03	6.38508e-02	9.10000e-01
1.20183e+03	6.42048e-02	9.10000e-01
1.20703e+03	6.45587e-02	9.10000e-01
1.21223e+03	6.49126e-02	9.10000e-01
1.21743e+03	6.52665e-02	9.10000e-01
1.22262e+03	6.56204e-02	9.10000e-01
1.22799e+03	6.59743e-02	9.10000e-01
1.23396e+03	6.63282e-02	9.10000e-01
1.23995e+03	6.66822e-02	9.10000e-01
1.24593e+03	6.70361e-02	9.10000e-01
1.25192e+03	6.73900e-02	9.10000e-01
1.25791e+03	6.77439e-02	9.10000e-01
1.26354e+03	6.80978e-02	9.10000e-01
1.26820e+03	6.84517e-02	9.10000e-01
1.27286e+03	6.88057e-02	9.10000e-01
1.27752e+03	6.91596e-02	9.10000e-01
1.28219e+03	6.95135e-02	9.10000e-01
1.28677e+03	6.98674e-02	9.10000e-01
1.29021e+03	7.02213e-02	9.10000e-01
1.29334e+03	7.05752e-02	9.10000e-01
1.29804e+03	7.09291e-02	9.10000e-01
1.30297e+03	7.12831e-02	9.10000e-01
1.30790e+03	7.16370e-02	9.10000e-01
1.31283e+03	7.19909e-02	9.10000e-01
1.31776e+03	7.23448e-02	9.10000e-01
1.32269e+03	7.26987e-02	9.10000e-01
1.32829e+03	7.30526e-02	9.10000e-01
1.33470e+03	7.34066e-02	9.10000e-01
1.34111e+03	7.37605e-02	9.10000e-01
1.34753e+03	7.41144e-02	9.10000e-01
1.35394e+03	7.44683e-02	9.10000e-01
1.36025e+03	7.48222e-02	9.10000e-01
1.36586e+03	7.51761e-02	9.10000e-01
1.37124e+03	7.55300e-02	9.10000e-01
1.37663e+03	7.58840e-02	9.10000e-01
1.38202e+03	7.62379e-02	9.10000e-01
1.38741e+03	7.65918e-02	9.10000e-01
1.39279e+03	7.69457e-02	9.10000e-01
1.39794e+03	7.72996e-02	9.10000e-01
1.40228e+03	7.76535e-02	9.10000e-01
1.40662e+03	7.80075e-02	9.10000e-01
1.41095e+03	7.83614e-02	9.10000e-01
1.41529e+03	7.87153e-02	9.10000e-01
1.41953e+03	7.90612e-02	9.10000e-01
1.42397e+03	7.94231e-02	9.10000e-01
1.42862e+03	7.97770e-02	9.10000e-01
1.43398e+03	8.01309e-02	9.10000e-01
1.43957e+03	8.04849e-02	9.10000e-01
1.44515e+03	8.08388e-02	9.10000e-01
1.45074e+03	8.11927e-02	9.10000e-01
1.45632e+03	8.15466e-02	9.10000e-01
1.46110e+03	8.19005e-02	9.10000e-01
1.46547e+03	8.22544e-02	9.10000e-01
1.46980e+03	8.26084e-02	9.10000e-01
1.47410e+03	8.29604e-02	9.10000e-01
1.47841e+03	8.33162e-02	9.10000e-01
1.48308e+03	8.36701e-02	9.10000e-01
1.48890e+03	8.40240e-02	9.10000e-01
1.49493e+03	8.43779e-02	9.10000e-01
1.50095e+03	8.47318e-02	9.10000e-01
1.37148e+02	6.71825e-03	1.06000e+00
1.50790e+02	7.18492e-03	1.06000e+00
1.62635e+02	7.57831e-03	1.06000e+00
1.72895e+02	7.93222e-03	1.06000e+00
1.83725e+02	8.28614e-03	1.06000e+00
1.95035e+02	8.64005e-03	1.06000e+00
2.05278e+02	8.99397e-03	1.06000e+00
2.15631e+02	9.34788e-03	1.06000e+00
2.26734e+02	9.70180e-03	1.06000e+00
2.37990e+02	1.00557e-02	1.06000e+00
2.48829e+02	1.04096e-02	1.06000e+00
2.59584e+02	1.07635e-02	1.06000e+00
2.70454e+02	1.11175e-02	1.06000e+00
2.82122e+02	1.14714e-02	1.06000e+00
2.93677e+02	1.18253e-02	1.06000e+00
3.05284e+02	1.21792e-02	1.06000e+00
3.14499e+02	1.24625e-02	1.06000e+00
3.28082e+02	1.28870e-02	1.06000e+00
3.38815e+02	1.32410e-02	1.06000e+00
3.49652e+02	1.35949e-02	1.06000e+00
3.61176e+02	1.39488e-02	1.06000e+00
3.72276e+02	1.43027e-02	1.06000e+00
3.82711e+02	1.46355e-02	1.06000e+00
3.94382e+02	1.50105e-02	1.06000e+00
4.05719e+02	1.53644e-02	1.06000e+00
4.17171e+02	1.57184e-02	1.06000e+00
4.28301e+02	1.60723e-02	1.06000e+00
4.37281e+02	1.63594e-02	1.06000e+00
4.50410e+02	1.67801e-02	1.06000e+00
4.62304e+02	1.71340e-02	1.06000e+00
